name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Amsterdam, Noord-Holland, Nederland",2011-06-03,23.5,13.3,18,23.5,13.3,18,12.9,73.2,0,0,0,,0,0,52.4,34,45.5,1030.8,16.7,21.8,342.6,29.6,9,,2011-06-03T05:23:10,2011-06-03T21:54:23,0.06,Clear,Clear conditions throughout the day.,clear-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-06-04,26.1,15.5,20.2,26.1,15.5,20.2,13.9,68.8,0,0,0,,0,0,52.4,33.9,39.7,1020.8,7.3,28.3,315.9,27.4,9,,2011-06-04T05:22:26,2011-06-04T21:55:25,0.09,Clear,Clear conditions throughout the day.,clear-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-06-05,19.6,13.5,16,19.6,13.5,16,13.4,84.6,2.864,100,8.33,rain,0,0,48.5,29.6,27.7,1010.3,78,16.3,164.4,14,6,,2011-06-05T05:21:45,2011-06-05T21:56:25,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999"
"Amsterdam, Noord-Holland, Nederland",2011-06-06,18.1,12.8,15.3,18.1,12.8,15.3,13.4,88.4,2.813,100,4.17,rain,0,0,26.7,19.2,351.7,1003.5,97.9,9,190.3,16.2,6,,2011-06-06T05:21:07,2011-06-06T21:57:22,0.16,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999"
"Amsterdam, Noord-Holland, Nederland",2011-06-07,18.8,11.5,15,18.8,11.5,15,11.1,77.8,0.71,100,4.17,rain,0,0,28,14.1,227.9,1005.3,91.2,15,302.4,26.1,9,,2011-06-07T05:20:32,2011-06-07T21:58:17,0.2,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-06-08,17.2,11.7,14.4,17.2,11.7,14.4,9.5,74.4,2.918,100,8.33,rain,0,0,44.5,29.9,256.9,1006.5,67.2,18.6,238.2,20.7,7,,2011-06-08T05:20:00,2011-06-08T21:59:10,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-06-09,17.7,10.8,14.5,17.7,10.8,14.5,7.8,66.2,0.022,100,4.17,rain,0,0,44.2,26.9,240.2,1013.2,44.9,23.5,323.3,27.9,9,,2011-06-09T05:19:32,2011-06-09T22:00:00,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-06-10,19.8,8.4,13.4,19.8,7.4,13.1,8.3,73.7,2.188,100,4.17,rain,0,0,32.7,14.6,176.7,1015.1,67.9,21.2,202,17.4,7,,2011-06-10T05:19:06,2011-06-10T22:00:47,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-06-11,14.9,9.6,12.1,14.9,7.8,11.8,8.2,77.7,9.264,100,12.5,rain,0,0,39.2,26.6,235,1015.8,68.5,23.9,242.6,21.1,7,,2011-06-11T05:18:44,2011-06-11T22:01:31,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-06-12,17.6,8,13.6,17.6,6.4,13.2,6.9,66.8,0,0,0,,0,0,34.3,23.7,186.6,1017.9,37.6,24,315.6,27.2,9,,2011-06-12T05:18:25,2011-06-12T22:02:13,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-06-13,19,13,15.9,19,13,15.9,12.4,80.4,0.489,100,12.5,rain,0,0,47.5,30,201.1,1013.2,91.5,26.5,223.7,19.3,7,,2011-06-13T05:18:09,2011-06-13T22:02:51,0.41,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-06-14,19.1,12.4,16.1,19.1,12.4,16.1,10.5,71.1,0,0,0,,0,0,38.2,14.6,301.5,1018,46.5,24.7,329.2,28.4,8,,2011-06-14T05:17:56,2011-06-14T22:03:27,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-06-15,21.5,10.6,16.3,21.5,10.6,16.3,12.2,77.6,1.232,100,4.17,rain,0,0,38.4,26.7,223.9,1016.3,67.3,21.3,158.8,13.9,4,,2011-06-15T05:17:46,2011-06-15T22:04:00,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-06-16,17.3,13.9,15.6,17.3,13.9,15.6,13.2,85.6,19.621,100,12.5,rain,0,0,49.4,31.4,223.6,1010.9,96.6,19.4,178,15.5,8,,2011-06-16T05:17:40,2011-06-16T22:04:30,0.52,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-06-17,17.2,12.9,14.9,17.2,12.9,14.9,10.1,73.9,3.758,100,8.33,rain,0,0,48.2,26.2,205.3,1010.7,71.2,23.8,206.9,17.9,7,,2011-06-17T05:17:37,2011-06-17T22:04:57,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-06-18,16.9,12.5,14.5,16.9,12.5,14.5,11.1,80.7,5.359,100,16.67,rain,0,0,64.2,40.6,220.6,1000.4,87.5,16.8,251.6,21.7,7,,2011-06-18T05:17:37,2011-06-18T22:05:20,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-06-19,15.9,12.9,14.1,15.9,12.9,14.1,11.2,82.8,6.202,100,16.67,rain,0,0,57.4,40.4,263.4,1006.9,92.6,19,237.3,20.3,6,,2011-06-19T05:17:40,2011-06-19T22:05:41,0.62,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-06-20,18.4,11.7,15.2,18.4,11.7,15.2,11.4,79.3,0.364,100,4.17,rain,0,0,33.2,17.9,236.7,1012.7,84.8,18.9,309.6,26.8,8,,2011-06-20T05:17:47,2011-06-20T22:05:58,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-06-21,19.9,14.5,16.8,19.9,14.5,16.8,13,79.3,0.844,100,12.5,rain,0,0,53.5,36.3,231.6,1011.4,91.6,18.1,267,22.9,8,,2011-06-21T05:17:56,2011-06-21T22:06:13,0.68,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-06-22,16.4,13.8,15.4,16.4,13.8,15.4,10.8,74.3,2.328,100,4.17,rain,0,0,55.8,33.7,218.6,1010.4,77.4,25.2,217.2,18.9,6,,2011-06-22T05:18:09,2011-06-22T22:06:24,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-06-23,17.5,13.9,15.5,17.5,13.9,15.5,11.6,78.1,5.992,100,8.33,rain,0,0,50.3,31,244.5,1013.2,80.3,22,256.2,22.2,6,,2011-06-23T05:18:25,2011-06-23T22:06:32,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-06-24,17,12.2,14.3,17,12.2,14.3,9.7,74.1,1.348,100,8.33,rain,0,0,44,30.5,274.8,1020.3,81.2,32.1,260.3,22.6,7,,2011-06-24T05:18:44,2011-06-24T22:06:36,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-06-25,16.7,12.2,14.2,16.7,12.2,14.2,12.6,90.6,4.117,100,8.33,rain,0,0,34.7,23.1,215,1021.6,99.6,12.4,120.1,10.4,3,,2011-06-25T05:19:06,2011-06-25T22:06:38,0.81,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-06-26,22.9,16.3,19.3,22.9,16.3,19.3,16.3,83.6,0.387,100,4.17,rain,0,0,33.6,19.9,226.9,1022.6,70.6,13.7,324.9,28.1,9,,2011-06-26T05:19:31,2011-06-26T22:06:36,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-06-27,29.9,17.2,23.8,30.3,17.2,24.1,16.9,67.7,0,0,0,,0,0,34,23.5,128.7,1017.6,2.2,21,341.4,29.5,9,,2011-06-27T05:19:59,2011-06-27T22:06:31,0.87,Clear,Clear conditions throughout the day.,clear-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-06-28,31.6,20.3,24.6,34.3,20.3,25.1,19.1,72.5,0.561,100,8.33,rain,0,0,48,27.6,124.7,1013.6,67.9,20.7,204.7,17.7,7,,2011-06-28T05:20:30,2011-06-28T22:06:22,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-06-29,19.9,13.1,17.2,19.9,13.1,17.2,14.8,86.3,12.301,100,12.5,rain,0,0,50,27,309.9,1017.8,83,15.7,269,23.1,9,,2011-06-29T05:21:04,2011-06-29T22:06:11,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-06-30,18.2,10.9,14.9,18.2,10.9,14.9,10.1,74.7,0.041,100,4.17,rain,0,0,42.4,24.7,301.5,1023,37.1,27.3,286.5,24.6,6,,2011-06-30T05:21:41,2011-06-30T22:05:56,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-07-01,17.4,11,14.6,17.4,11,14.6,9.5,72.1,0.815,100,8.33,rain,0,0,43.4,27.6,316.3,1023.4,64.2,34.3,301.9,26.1,8,,2011-07-01T05:22:21,2011-07-01T22:05:37,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-07-02,16.8,10.4,14,16.8,10.4,14,9,72.4,0.038,100,4.17,rain,0,0,39.4,25.1,320,1019.4,62.9,31.4,273.2,23.5,7,,2011-07-02T05:23:03,2011-07-02T22:05:16,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-07-03,17.8,10.8,14.6,17.8,10.8,14.6,9.3,71,0,0,0,,0,0,39,26.4,328.6,1017,48,31.8,349.7,30.3,9,,2011-07-03T05:23:48,2011-07-03T22:04:52,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-07-04,19.3,9.4,15.1,19.3,8.9,15,10.6,75.8,0,0,0,,0,0,28.9,16.7,17.4,1017.6,41.2,24.1,350.7,30.5,9,,2011-07-04T05:24:36,2011-07-04T22:04:24,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-07-05,23.2,10,17,23.2,10,17,11.5,72.1,0,0,0,,0,0,20.7,11.2,97.9,1014.4,27.8,18.8,327.9,28.3,8,,2011-07-05T05:25:26,2011-07-05T22:03:53,0.15,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-07-06,20,13.9,18.1,20,13.9,18.1,12.4,70.4,0.965,100,12.5,rain,0,0,49,29.9,217,1007.6,71.8,21.1,264.9,22.7,8,,2011-07-06T05:26:18,2011-07-06T22:03:19,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-07-07,21.8,13.6,18,21.8,13.6,18,11.3,66.6,0,0,0,,0,0,43.9,23.5,179.4,1008,71.5,28.7,308,26.6,8,,2011-07-07T05:27:14,2011-07-07T22:02:42,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-07-08,20.3,14.5,17.3,20.3,14.5,17.3,11.9,71.4,0.593,100,12.5,rain,0,0,49.3,32.2,202.4,1008.2,83.3,30.2,302.4,26.2,8,,2011-07-08T05:28:11,2011-07-08T22:02:01,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-07-09,20.1,15.2,17.2,20.1,15.2,17.2,12.5,75.5,1.094,100,12.5,rain,0,0,46.4,31,219.3,1012.3,72,27.4,264.3,22.8,8,,2011-07-09T05:29:11,2011-07-09T22:01:18,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-07-10,20.8,12.2,16.6,20.8,12.2,16.6,12.2,76,0.141,100,4.17,rain,0,0,41.6,20.2,241.2,1018.1,33.3,22.2,287.2,24.8,9,,2011-07-10T05:30:13,2011-07-10T22:00:32,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-07-11,22.2,10.8,17.3,22.2,10.8,17.3,12.2,74.6,0,0,0,,0,0,23.3,16.1,320.3,1019.9,29.5,19.1,263.9,22.8,7,,2011-07-11T05:31:17,2011-07-11T21:59:43,0.36,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-07-12,22.3,14.5,17.9,22.3,14.5,17.9,13.4,76.1,0.724,100,4.17,rain,0,0,50.3,34.8,31.6,1016,73,21.1,217.4,18.8,8,,2011-07-12T05:32:23,2011-07-12T21:58:50,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-07-13,14.3,13.1,13.6,14.3,13.1,13.6,12.3,92.2,23.066,100,16.67,rain,0,0,55.7,31.7,351.2,1012.2,100,10.2,75.7,6.5,3,,2011-07-13T05:33:32,2011-07-13T21:57:55,0.43,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-07-14,16.1,13.3,14.4,16.1,13.3,14.4,13.6,94.7,33.591,100,16.67,rain,0,0,71.1,46.8,285.6,1007.7,100,6,133.8,11.4,4,,2011-07-14T05:34:42,2011-07-14T21:56:57,0.47,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-07-15,20.7,14.2,17.2,20.7,14.2,17.2,12.6,75.7,15.961,100,8.33,rain,0,0,69,43.6,279.4,1015.7,69.6,22.1,333,28.8,9,,2011-07-15T05:35:54,2011-07-15T21:55:57,0.5,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-07-16,19.7,14.6,16.4,19.7,14.6,16.4,13.4,83.4,7.235,100,8.33,rain,0,0,48.9,32.1,180.2,1005.9,97.5,14.7,143.6,12.5,5,,2011-07-16T05:37:08,2011-07-16T21:54:53,0.54,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-07-17,18.2,14.1,15.8,18.2,14.1,15.8,13,84,9.258,100,12.5,rain,0,0,60.4,34.7,204.5,995.7,88.7,20.8,273.8,23.6,7,,2011-07-17T05:38:23,2011-07-17T21:53:47,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-07-18,16.6,14.2,15.1,16.6,14.2,15.1,13.2,88.5,13.394,100,16.67,rain,0,0,56.9,33.7,206.8,997.3,97.5,18.6,216.5,18.5,6,,2011-07-18T05:39:41,2011-07-18T21:52:39,0.6,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-07-19,19.2,12.3,16.1,19.2,12.3,16.1,11.9,76.9,0.58,100,4.17,rain,0,0,45.1,20.2,215.2,1003.5,84.5,30.7,224.1,19.4,6,,2011-07-19T05:40:59,2011-07-19T21:51:27,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-07-20,20.4,11.7,16.6,20.4,11.7,16.6,12.7,78.9,1.053,100,8.33,rain,0,0,33.1,18.2,315.7,1008.3,89,22.8,282.1,24.3,8,,2011-07-20T05:42:20,2011-07-20T21:50:13,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-07-21,19.3,14.9,16.8,19.3,14.9,16.8,13.8,83.2,1.443,100,12.5,rain,0,0,35.5,17.5,23.4,1010.7,94.6,20.4,168.7,14.6,5,,2011-07-21T05:43:41,2011-07-21T21:48:57,0.7,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-07-22,17.2,13,15,17.2,13,15,10.3,74.3,0.014,100,4.17,rain,0,0,45.7,27.8,326.4,1012.8,85.9,29.7,303.6,26.3,8,,2011-07-22T05:45:04,2011-07-22T21:47:38,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-07-23,16.1,12,13.6,16.1,12,13.6,9.8,77.8,2.273,100,12.5,rain,0,0,53.4,36.6,282.5,1009.6,84.8,23,244.9,21.2,8,,2011-07-23T05:46:29,2011-07-23T21:46:17,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-07-24,13.6,12.1,12.9,13.6,12.1,12.9,11.6,91.8,25.06,100,16.67,rain,0,0,58.7,38.9,277.7,1006.2,100,8.2,99.4,8.5,3,,2011-07-24T05:47:54,2011-07-24T21:44:54,0.79,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-07-25,18.5,8.8,14.5,18.5,7.7,14.4,11.3,81.7,0.09,100,8.33,rain,0,0,35.5,16.2,244.6,1008.6,72.3,21,261.9,22.7,8,,2011-07-25T05:49:21,2011-07-25T21:43:28,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-07-26,17.4,13.7,15.2,17.4,13.7,15.2,13.4,89.3,1.549,100,16.67,rain,0,0,27.2,16.1,272.8,1011.9,99.6,21.1,194.3,16.8,6,,2011-07-26T05:50:49,2011-07-26T21:42:00,0.86,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-07-27,20.8,13.9,17.1,20.8,13.9,17.1,14.2,84.1,0.013,100,4.17,rain,0,0,25.8,12.7,93.8,1017.8,77.1,16.3,240.7,20.8,7,,2011-07-27T05:52:18,2011-07-27T21:40:30,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-07-28,22.7,13.6,18.3,22.7,13.6,18.3,15.3,84.1,0.272,100,4.17,rain,0,0,37.5,17.4,15.9,1019.7,68.2,15,255.5,21.9,7,,2011-07-28T05:53:47,2011-07-28T21:38:57,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-07-29,16.9,13.1,15.4,16.9,13.1,15.4,12.8,85.3,0.253,100,8.33,rain,0,0,37.8,20.8,327.2,1021.2,81.7,23.4,236.4,20.3,8,,2011-07-29T05:55:18,2011-07-29T21:37:23,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-07-30,15.9,13.5,14.6,15.9,13.5,14.6,11.2,80.2,0.047,100,4.17,rain,0,0,31,20.3,321.1,1019.5,100,31.7,195.6,17,6,,2011-07-30T05:56:50,2011-07-30T21:35:47,0,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-07-31,17.5,11.4,14.9,17.5,11.4,14.9,10.2,73.8,0,0,0,,0,0,26.4,14.5,297,1017.6,89,37.6,272.8,23.5,8,,2011-07-31T05:58:22,2011-07-31T21:34:08,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-08-01,21.3,8.1,15.4,21.3,8.1,15.4,11,77.4,0,0,0,,0,0,26.7,13.5,117.8,1016.7,13.4,13.9,308.5,26.5,8,,2011-08-01T05:59:55,2011-08-01T21:32:28,0.06,Clear,Clear conditions throughout the day.,clear-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-08-02,25.4,13.3,19.9,25.4,13.3,19.9,15.2,76.5,0,0,0,,0,0,26.5,17,103.9,1015.7,29.8,15,259.3,22.4,7,,2011-08-02T06:01:29,2011-08-02T21:30:46,0.09,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-08-03,20.3,16,19.4,20.3,16,19.4,17.1,86.8,0.921,100,8.33,rain,0,0,25.6,14.9,334.1,1014,92.9,10.9,118,10.1,3,,2011-08-03T06:03:03,2011-08-03T21:29:02,0.13,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-08-04,23.9,14.1,18.6,23.9,14.1,18.6,16.1,86.5,1.183,100,8.33,rain,0,0,35.2,22.4,206.3,1012.8,49.8,12,246.9,21.2,8,,2011-08-04T06:04:38,2011-08-04T21:27:17,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
